platform_code,station_date,latitude,longitude,dac
5906525,2025-08-29 22:28:59,-40.856,0.21,AO
5905400,2025-08-29 22:33:40,-45.9385,158.8347,CS
5905248,2025-08-29 22:35:50,-33.15335,-164.20178,AO
3902014,2025-08-29 22:38:30,22.77466,147.05048,IF
5905428,2025-08-29 22:40:56,-26.243,52.4487,CS
5905261,2025-08-29 22:40:58,-17.77154,-144.87493,AO
3902241,2025-08-29 22:43:11,-22.1552,-30.17756,AO
1902447,2025-08-29 22:45:35,-32.51485,-6.30979,AO
1902734,2025-08-29 22:51:20,22.1995,62.12293,IF
2903473,2025-08-29 22:52:08,-46.3354,25.4819,AO
5906246,2025-08-29 22:52:32,-29.654,8.924,AO
5907170,2025-08-29 22:57:47,-6.068,90.7841,AO
4903745,2025-08-29 22:59:49,-34.2811,78.7553,AO
4903225,2025-08-29 23:01:31,19.61995,-48.91671,AO
4902696,2025-08-29 23:05:00,59.06157,-51.53885,ME
3902490,2025-08-29 23:05:44,0.56866,66.0522,IF
5906106,2025-08-29 23:10:50,-30.3184,-155.33403,AO
4903350,2025-08-29 23:11:49,13.9981,-78.73496,AO
3902370,2025-08-29 23:13:28,-0.2026,-163.8109,AO
6903002,2025-08-29 23:13:30,-2.78504,-81.15336,IF
4903618,2025-08-29 23:16:18,37.169,152.858,JA
1902430,2025-08-29 23:22:55,-7.40399,9.31482,AO
1902029,2025-08-29 23:25:07,-44.56299,65.95569,AO
5906106,2025-08-29 23:26:57,-30.31872,-155.3332,AO
1901767,2025-08-29 23:30:20,-16.92048,66.99572,CS
5905682,2025-08-29 23:34:10,-50.29571,-157.67507,AO
1902353,2025-08-29 23:34:42,34.638,147.688,JA
6990630,2025-08-29 23:35:20,-28.62639,44.00894,IF
7901074,2025-08-29 23:36:30,-43.3616,-92.7337,AO
7902064,2025-08-29 23:38:14,14.464,146.711,AO
5905579,2025-08-29 23:39:20,-49.50403,-151.74463,CS
1902095,2025-08-29 23:41:51,-46.7086,-45.5562,BO
3902692,2025-08-29 23:43:42,42.73145,7.93499,IF
7900938,2025-08-29 23:49:28,-64.27613,166.8563,CS
1902434,2025-08-29 23:50:59,-0.87766,-1.48109,AO
6901930,2025-08-29 23:51:00,38.43324,-56.36994,BO
7901074,2025-08-29 23:53:59,-43.36291,-92.73184,AO
2903904,2025-08-30 00:04:29,9.21878,-88.98717,IF
5905098,2025-08-30 00:04:50,-48.604,41.051,AO
5906158,2025-08-30 00:07:27,1.3865,-101.0103,AO
6990565,2025-08-30 00:12:04,75.03533,-144.39725,AO
5906765,2025-08-30 00:13:00,2.59623,178.21713,AO
4903574,2025-08-30 00:14:30,30.822,-169.861,AO
2903005,2025-08-30 00:18:28,31.586,145.402,JA
7902069,2025-08-30 00:20:54,15.015,88.548,AO
4902675,2025-08-30 00:23:00,51.75405,-49.82879,ME
5906105,2025-08-30 00:24:41,-47.51723,-168.40726,AO
2902878,2025-08-30 00:26:36,41.07831,146.03379,HZ
6902920,2025-08-30 00:39:30,-1.9076,-153.89122,IF
4903886,2025-08-30 00:46:00,-16.57899,-130.50064,IF
5906105,2025-08-30 00:47:19,-47.51596,-168.40736,AO
7902065,2025-08-30 00:47:46,51.759,-153.85,AO
3902469,2025-08-30 00:51:30,-46.7273,-3.85435,IF
7900531,2025-08-30 00:52:20,-36.84269,-8.86832,IF
6902941,2025-08-30 00:53:30,-47.34878,155.7454,IF
4902683,2025-08-30 00:55:00,49.43741,-131.56392,ME
6902939,2025-08-30 00:55:30,-59.20214,-167.21212,IF
2903956,2025-08-30 00:59:20,22.96372,60.41484,IF
4902554,2025-08-30 01:04:00,46.83883,-133.63318,ME
5906392,2025-08-30 01:04:00,20.348,126.401,JA
4903238,2025-08-30 01:05:02,36.57564,-70.1021,AO
2903859,2025-08-30 01:07:14,25.3115,-114.7291,AO
5905851,2025-08-30 01:19:10,13.891,-170.164,JA
1902344,2025-08-30 01:20:04,22.855,129.671,JA
7902031,2025-08-30 01:20:30,-53.962,-100.756,AO
5906896,2025-08-30 01:25:44,-39.70352,-140.31254,AO
5906480,2025-08-30 01:28:03,9.6628,-89.8571,AO
4903384,2025-08-30 01:30:54,17.1455,-129.0889,AO
4903016,2025-08-30 01:33:21,33.49888,-148.98598,AO
4902655,2025-08-30 01:34:00,-36.44548,29.08645,ME
1902263,2025-08-30 01:34:08,-59.0869,-117.72662,AO
7902026,2025-08-30 01:34:09,-45.4021,-124.6369,AO
4903322,2025-08-30 01:36:03,21.3886,-167.3055,AO
5906571,2025-08-30 01:36:47,-11.0439,-133.6179,AO
5906896,2025-08-30 01:39:08,-39.70541,-140.31291,AO
6903566,2025-08-30 01:52:30,72.924,3.6313,IF
3902631,2025-08-30 01:55:20,34.79525,29.62163,IF
2903940,2025-08-30 01:59:56,-16.7094,-9.1535,AO
5906450,2025-08-30 02:00:47,-12.6242,-122.6116,AO
5906287,2025-08-30 02:01:40,-32.665,102.714,AO
6990690,2025-08-30 02:05:17,36.6454,-122.393,AO
5905592,2025-08-30 02:06:01,-55.89694,143.1451,CS
1901827,2025-08-30 02:09:45,-43.87134,22.6489,AO
4902555,2025-08-30 02:11:00,44.11608,-144.03972,ME
5907169,2025-08-30 02:11:40,7.63774,-54.95108,IF
6990589,2025-08-30 02:18:11,28.4163,-149.4058,AO
7902173,2025-08-30 02:20:00,-66.31782,-29.84723,IF
7902140,2025-08-30 02:23:20,-47.1573,-118.6699,AO
7900982,2025-08-30 02:26:42,-60.34491,-23.73085,IF
1902488,2025-08-30 02:37:07,-45.70979,76.47655,AO
4903767,2025-08-30 02:43:31,11.66876,-74.72546,AO
4902681,2025-08-30 02:52:00,49.51676,-146.7711,ME
4903631,2025-08-30 02:53:30,-53.10506,129.21375,IF
4902329,2025-08-30 02:55:02,16.98782,-116.75516,AO
5904773,2025-08-30 03:01:16,45.404,-14.503,AO
1902391,2025-08-30 03:13:03,4.12076,-27.99786,AO
4903849,2025-08-30 03:18:47,51.4062,-153.8653,AO
4903354,2025-08-30 03:21:16,23.88329,-80.60722,AO
4902985,2025-08-30 03:24:49,47.579,-149.588,JA
7900832,2025-08-30 03:27:19,-38.9143,-130.8252,AO
5905785,2025-08-30 03:28:22,-63.85575,-89.97629,AO
3902334,2025-08-30 03:29:19,35.9677,-62.5992,AO
7902148,2025-08-30 03:35:52,-40.3157,138.9889,AO
5905598,2025-08-30 03:40:27,-58.64897,133.09071,CS
3902460,2025-08-30 03:40:30,-37.36636,120.91745,IF
5905785,2025-08-30 03:48:40,-63.85597,-89.97715,AO
5905578,2025-08-30 03:50:20,-32.37367,113.82384,CS
6903128,2025-08-30 03:57:00,-56.2889,53.7743,IF
5906922,2025-08-30 04:01:09,-24.50564,160.56301,AO
2903461,2025-08-30 04:01:52,-2.9788,-114.0468,AO
4902566,2025-08-30 04:04:00,49.5192,-130.29913,ME
4902567,2025-08-30 04:08:00,48.94803,-136.42101,ME
5907116,2025-08-30 04:11:21,-17.01534,160.76705,AO
4902637,2025-08-30 04:13:00,58.30073,-148.05719,ME
3902268,2025-08-30 04:13:51,0.1947,-137.3752,AO
5906518,2025-08-30 04:18:15,31.2491,143.7312,AO
4903827,2025-08-30 04:22:08,17.51836,153.90711,AO
5904810,2025-08-30 04:24:07,-39.283,98.758,AO
3902449,2025-08-30 04:29:25,22.407,157.991,JA
1902505,2025-08-30 04:40:05,-45.85706,23.37658,AO
7901034,2025-08-30 04:42:12,-44.5347,51.8935,BO
2903876,2025-08-30 04:44:00,-22.75262,48.52571,IF
7900514,2025-08-30 04:45:00,-37.13618,94.20691,IF
4902620,2025-08-30 04:45:00,-19.93939,50.12461,ME
3902335,2025-08-30 04:53:11,-34.35668,-22.63372,AO
6990680,2025-08-30 04:54:30,37.43303,-11.62303,IF
7902070,2025-08-30 04:55:22,17.06,90.505,AO
2903991,2025-08-30 04:57:40,4.59003,-12.79964,IF
3902691,2025-08-30 05:01:16,39.98386,6.61238,IF
7900538,2025-08-30 05:03:20,41.76572,-51.72346,IF
3902182,2025-08-30 05:03:36,-37.533,-84.98644,AO
3902665,2025-08-30 05:03:40,4.46211,-13.36421,IF
5907088,2025-08-30 05:04:00,38.15762,17.01939,IF
3902615,2025-08-30 05:07:37,27.1399,-38.9371,AO
6903128,2025-08-30 05:29:00,-56.28836,53.77228,IF
2902272,2025-08-30 05:30:07,20.78375,62.35527,IN
2903933,2025-08-30 05:30:20,11.01087,-24.93338,IF
1902687,2025-08-30 05:30:20,-74.77056,-102.6499,BO
6990712,2025-08-30 05:32:00,-77.20895,174.53901,IF
5906809,2025-08-30 05:36:59,12.42953,177.43908,AO
4902504,2025-08-30 05:37:00,51.99608,-16.57817,ME
7902194,2025-08-30 05:38:00,54.62383,15.57433,IF
5906087,2025-08-30 05:40:09,45.0258,172.1817,AO
3902005,2025-08-30 05:42:13,42.61113,38.76399,IF
2903729,2025-08-30 05:48:48,33.338,169.468,JA
7900537,2025-08-30 05:59:20,64.69457,3.13657,IF
5906544,2025-08-30 06:03:44,-48.5714,9.1164,AO
4903249,2025-08-30 06:04:11,22.96112,-86.26833,AO
2903746,2025-08-30 06:04:25,24.743,130.226,JA
2903750,2025-08-30 06:04:42,40.46,156.591,JA
2903742,2025-08-30 06:05:59,26.057,132.568,JA
1902792,2025-08-30 06:07:00,46.42226,-3.52507,IF
5906144,2025-08-30 06:10:01,-57.64494,-173.43956,AO
4903835,2025-08-30 06:10:16,-40.51544,-42.5815,AO
1902302,2025-08-30 06:10:20,21.18968,-33.93761,AO
1902110,2025-08-30 06:12:10,58.2532,-26.4202,BO
7902315,2025-08-30 06:13:00,46.90106,-4.16536,IF
2903753,2025-08-30 06:13:59,37.712,154.607,JA
3902694,2025-08-30 06:14:20,78.76156,-11.08243,IF
5902487,2025-08-30 06:14:27,-21.85222,103.72888,AO
2903722,2025-08-30 06:15:01,33.68,145.154,JA
5907088,2025-08-30 06:19:00,38.15513,17.02355,IF
3902616,2025-08-30 06:21:09,36.069,130.471,KM
2903751,2025-08-30 06:21:27,27.106,131.863,JA
2903734,2025-08-30 06:22:43,33.173,146.043,JA
5906182,2025-08-30 06:22:54,28.2496,-133.228,AO
4902976,2025-08-30 06:23:19,30.0184,-155.005,AO
2903725,2025-08-30 06:26:34,36.607,151.329,JA
4903637,2025-08-30 06:27:15,39.35,132.91667,KO
7900990,2025-08-30 06:30:59,-61.46058,-50.26776,IF
1902523,2025-08-30 06:32:28,-53.24532,106.1533,AO
2903881,2025-08-30 06:33:00,41.52922,-65.13199,IF
1902723,2025-08-30 06:33:49,35.831,130.424,KM
4903046,2025-08-30 06:39:08,54.979,-26.11098,AO
6900792,2025-08-30 06:40:00,-66.08139,-28.61001,IF
3902681,2025-08-30 06:51:00,61.68144,-24.67411,BO
5906229,2025-08-30 06:51:40,-55.26,155.799,AO
5906797,2025-08-30 06:54:32,15.718,-112.1013,AO
5906774,2025-08-30 07:00:48,-29.61484,-141.45746,AO
1902759,2025-08-30 07:08:12,82.69335,39.66937,IF
3902694,2025-08-30 07:13:00,78.76156,-11.08243,IF
5906392,2025-08-30 07:13:14,20.361,126.4,JA
4903283,2025-08-30 07:14:29,42.4622,-147.0759,AO
1902344,2025-08-30 07:20:05,22.811,129.636,JA
5906048,2025-08-30 07:25:03,26.545,-123.686,AO
7900625,2025-08-30 07:29:14,-61.14548,-151.42498,CS
1902254,2025-08-30 07:29:32,-26.7385,57.52187,AO
5907070,2025-08-30 07:30:03,35.607,125.875,KM
2903145,2025-08-30 07:33:09,10.79948,54.48219,AO
5906761,2025-08-30 07:33:11,24.25116,174.04623,AO
7900879,2025-08-30 07:34:42,35.327,156.578,JA
6903797,2025-08-30 07:35:00,-61.66087,5.59943,IF
3902389,2025-08-30 07:36:15,-20.931,-108.168,JA
7902112,2025-08-30 07:39:34,38.8881,-150.1456,AO
7902197,2025-08-30 07:40:00,81.73575,30.95538,IF
3902313,2025-08-30 07:40:26,15.98136,-109.27277,AO
1902338,2025-08-30 07:40:41,-48.949,118.552,JA
7902060,2025-08-30 07:41:07,-42.974,-162.735,AO
2903438,2025-08-30 07:42:47,-42.94334,68.40706,AO
5906195,2025-08-30 07:44:22,-25.713,-128.845,AO
6990588,2025-08-30 07:44:48,-35.0269,121.4464,AO
1902683,2025-08-30 07:46:59,55.24741,19.61178,IF
6903113,2025-08-30 07:48:30,67.4397,-9.72893,IF
6903777,2025-08-30 07:50:30,-53.3191,138.68333,IF
1901911,2025-08-30 07:51:53,-31.4495,15.3181,BO
6990504,2025-08-30 07:57:15,-2.04131,71.91496,IF
3901569,2025-08-30 07:57:18,-35.1056,-44.7829,BO
5906314,2025-08-30 08:01:28,-51.245,-52.683,AO
1902291,2025-08-30 08:05:48,-0.1239,92.1782,AO
6903779,2025-08-30 08:06:20,40.10038,13.46219,IF
4903180,2025-08-30 08:06:47,-3.0728,-140.0055,AO
5906474,2025-08-30 08:09:44,-2.6557,-172.1575,AO
1902476,2025-08-30 08:12:10,-28.0209,67.94325,AO
1902436,2025-08-30 08:15:31,1.06938,-34.71097,AO
1902683,2025-08-30 08:20:34,55.24741,19.61178,IF
5906811,2025-08-30 08:27:05,23.4269,-143.0391,AO
6901998,2025-08-30 08:37:30,39.05249,-13.76056,IF
5906154,2025-08-30 08:41:50,4.1222,-121.6077,AO
5906357,2025-08-30 08:43:16,50.9502,-179.5924,AO
1902646,2025-08-30 08:46:07,32.0459,174.3608,AO
6904129,2025-08-30 08:46:20,4.75887,-44.85653,IF
7900884,2025-08-30 08:51:44,49.93,-145.104,JA
3902590,2025-08-30 08:57:00,43.17712,-21.24321,IF
2904026,2025-08-30 08:59:20,64.9849,23.28847,IF
7900886,2025-08-30 09:06:09,47.291,160.144,JA
4903357,2025-08-30 09:18:43,62.40434,-21.49104,AO
6903131,2025-08-30 09:32:30,47.61968,-40.63231,IF
7902062,2025-08-30 09:38:43,17.1002,143.2188,AO
7900686,2025-08-30 09:39:41,-64.88083,-79.32441,AO
5905289,2025-08-30 09:42:59,1.0245,-176.6382,AO
1902656,2025-08-30 09:43:00,-22.33294,69.72648,IF
5902490,2025-08-30 09:43:35,-18.40353,85.62722,AO
6990555,2025-08-30 09:45:14,73.96721,-147.98499,AO
7902047,2025-08-30 09:46:40,-28.963,-92.548,AO
5905968,2025-08-30 09:48:42,-21.67,160.293,AO
3901795,2025-08-30 09:51:53,-21.7395,-125.01253,AO
5906391,2025-08-30 10:09:40,35.709,152.778,JA
5906393,2025-08-30 10:09:52,35.782,159.098,JA
1902101,2025-08-30 10:13:39,-25.0366,-31.9195,BO
1902416,2025-08-30 10:14:00,-20.20749,-9.62819,AO
7902239,2025-08-30 10:20:02,31.9823,-75.2978,AO
1902761,2025-08-30 10:20:35,-6.5681,86.7659,AO
4903356,2025-08-30 10:22:53,27.18444,-89.987,AO
1902433,2025-08-30 10:30:11,-13.86243,-4.70649,AO
4902679,2025-08-30 10:32:00,51.6235,-133.73718,ME
3901793,2025-08-30 10:34:14,-21.04622,-99.04353,AO
1902579,2025-08-30 10:41:30,68.419,-13.20943,IF
5906114,2025-08-30 10:46:03,-27.45539,-175.23721,AO
5906478,2025-08-30 10:46:09,7.054,-88.4993,AO
6902988,2025-08-30 10:46:30,-14.05241,161.93703,IF
6990638,2025-08-30 10:47:00,77.29124,5.32209,IF
6990584,2025-08-30 10:47:32,46.8047,-170.45,AO
5907147,2025-08-30 10:54:26,40.65309,7.74236,IF
4903847,2025-08-30 10:55:03,41.05242,11.54315,IF
5905296,2025-08-30 10:56:34,2.0819,-153.8508,AO
6990686,2025-08-30 10:57:02,42.9022,6.74268,IF
4903186,2025-08-30 10:59:18,8.0063,-85.8918,AO
5906114,2025-08-30 11:05:59,-27.455,-175.23805,AO
6903771,2025-08-30 11:13:30,-36.05287,-43.02668,IF
6903874,2025-08-30 11:16:00,-0.26868,1.08933,IF
5906823,2025-08-30 11:17:12,8.2575,-153.1318,AO
5906463,2025-08-30 11:17:18,-15.378,-178.075,AO
7901112,2025-08-30 11:24:00,-24.85292,81.64316,IF
7901023,2025-08-30 11:25:07,-2.46275,42.02516,IF
7902178,2025-08-30 11:32:40,-46.2058,29.06212,IF
7902177,2025-08-30 11:38:38,-46.12347,24.3735,IF
5906581,2025-08-30 11:41:18,-60.7679,-174.077,AO
3902452,2025-08-30 11:44:05,10.442,145.939,JA
6990636,2025-08-30 11:45:57,60.2586,-37.86703,IF
6903796,2025-08-30 11:46:00,-64.83343,-17.62352,IF
5905673,2025-08-30 11:47:53,3.9321,-160.8357,AO
4903504,2025-08-30 11:49:44,9.4019,-91.9599,AO
3902350,2025-08-30 11:51:06,-20.2542,-108.1761,AO
6903825,2025-08-30 11:52:00,41.4196,18.10128,IF
5905730,2025-08-30 11:59:07,14.0699,134.7008,AO
2902935,2025-08-30 11:59:42,29.07209,149.37677,HZ
1902772,2025-08-30 12:01:20,82.61152,40.28343,IF
3902454,2025-08-30 12:01:35,9.386,161.626,JA
6903778,2025-08-30 12:04:30,-53.6798,107.00067,IF
1902031,2025-08-30 12:08:14,-39.71279,44.03563,AO
5907180,2025-08-30 12:08:56,17.36667,69.16667,IN
4903891,2025-08-30 12:16:43,-6.9208,-111.6418,AO
7902224,2025-08-30 12:17:20,45.08796,-8.97405,IF
4903400,2025-08-30 12:19:02,24.43738,-119.71348,AO
6990638,2025-08-30 12:23:00,77.28897,5.33288,IF
6903874,2025-08-30 12:30:00,-0.26928,1.08805,IF
6990665,2025-08-30 12:40:20,-30.72758,-13.07385,IF
4903752,2025-08-30 12:44:27,-55.7939,-126.0063,AO
5905656,2025-08-30 12:49:47,-19.149,-163.195,AO
3901798,2025-08-30 12:50:38,-13.87649,-126.70156,AO
1902522,2025-08-30 12:54:41,15.25883,-77.08345,AO
3902366,2025-08-30 12:58:07,-0.8845,-116.6827,AO
5907192,2025-08-30 12:58:29,-24.48333,70.11667,IN
5905783,2025-08-30 13:00:24,-50.41769,-18.49426,AO
6903825,2025-08-30 13:03:00,41.41541,18.10617,IF
2903771,2025-08-30 13:07:30,66.86962,-10.78219,IF
5906671,2025-08-30 13:08:24,47.679,164.175,AO
5906392,2025-08-30 13:09:42,20.376,126.366,JA
4902572,2025-08-30 13:10:00,7.14647,-41.96144,ME
5905244,2025-08-30 13:10:27,-39.96757,-147.18918,AO
5906498,2025-08-30 13:13:36,-60.853,-16.618,AO
1901912,2025-08-30 13:15:56,-38.6616,54.5116,BO
4902663,2025-08-30 13:20:00,50.0973,-129.14249,ME
1902344,2025-08-30 13:20:06,22.768,129.564,JA
7902262,2025-08-30 13:27:33,-64.305,-38.921,AO
7902053,2025-08-30 13:32:39,-40.071,-113.165,AO
5906846,2025-08-30 13:33:26,-7.4316,-165.32035,AO
5906835,2025-08-30 13:33:44,5.4406,-141.8613,AO
5905459,2025-08-30 13:36:22,-31.958,58.8783,CS
4902636,2025-08-30 13:37:00,56.81399,-146.70007,ME
5906966,2025-08-30 13:40:31,26.5196,-67.0744,BO
5905417,2025-08-30 13:41:05,-16.5675,117.7648,CS
6990561,2025-08-30 13:43:23,75.29211,-139.61119,AO
3901586,2025-08-30 13:48:25,59.5914,-29.92883,BO
1902677,2025-08-30 13:57:55,-10.83333,81.53333,IN
2903762,2025-08-30 13:58:05,46.063,160.479,JA
6903820,2025-08-30 13:58:20,39.00972,9.38053,IF
1902655,2025-08-30 14:00:56,73.2449,-57.8858,AO
7901128,2025-08-30 14:02:26,16.93333,65.13333,IN
6990610,2025-08-30 14:02:55,20.85,62.51667,IN
2903439,2025-08-30 14:03:33,-35.4466,-110.8049,AO
3902337,2025-08-30 14:04:37,-34.95834,36.88926,AO
1902672,2025-08-30 14:06:03,18.1,69.48333,IN
5907084,2025-08-30 14:06:56,18.5,63.8,IN
7901125,2025-08-30 14:07:05,12.63333,91.01667,IN
4902684,2025-08-30 14:09:00,61.74278,-50.7423,ME
4903838,2025-08-30 14:10:25,-2.4,74.2,IN
2903953,2025-08-30 14:12:31,-0.75,74.18333,IN
5906540,2025-08-30 14:16:58,-11.8874,47.351,AO
4903488,2025-08-30 14:22:27,56.7751,-28.8203,AO
5906490,2025-08-30 14:26:05,-29.841,-16.324,AO
3902323,2025-08-30 14:30:56,-51.63863,-19.02779,AO
1902094,2025-08-30 14:37:29,-46.3448,-6.1002,BO
6990582,2025-08-30 14:39:08,-64.649,125.612,AO
6990668,2025-08-30 14:40:47,59.52745,-51.08815,BO
4903594,2025-08-30 14:49:43,28.05,-172.004,AO
5906107,2025-08-30 15:08:21,-36.27058,-153.57871,AO
5905781,2025-08-30 15:08:27,-61.55791,-69.54192,AO
1902223,2025-08-30 15:10:30,-60.46859,119.4256,AO
7902276,2025-08-30 15:20:12,-13.8958,-25.5935,AO
4903825,2025-08-30 15:24:12,16.90207,146.03681,AO
5906107,2025-08-30 15:24:49,-36.27025,-153.57737,AO
5906260,2025-08-30 15:26:12,-43.037,130.202,AO
4903774,2025-08-30 15:27:35,73.00628,-66.94712,IF
4903619,2025-08-30 15:29:43,5.063,126.505,JA
3902617,2025-08-30 15:30:31,36.79646,-15.54482,AO
6990690,2025-08-30 15:36:33,36.6659,-122.3461,AO
6902999,2025-08-30 15:43:30,-33.65119,-76.99906,IF
7900997,2025-08-30 15:45:55,-58.32442,-24.84728,IF
1901843,2025-08-30 15:46:56,-15.75474,58.00854,AO
6902995,2025-08-30 15:51:30,-34.06676,-74.9144,IF
7900940,2025-08-30 15:55:16,-65.52527,106.81907,CS
1902251,2025-08-30 16:01:17,-21.15264,54.97302,AO
6903296,2025-08-30 16:04:20,39.89148,17.1193,IF
6904181,2025-08-30 16:07:32,29.295,-36.4058,BO
4902577,2025-08-30 16:09:00,42.25009,-52.54761,ME
7902313,2025-08-30 16:11:53,-18.0613,2.9447,AO
1902367,2025-08-30 16:17:43,3.61923,91.01894,AO
1902035,2025-08-30 16:23:24,-29.82229,69.90925,AO
4902576,2025-08-30 16:24:00,36.75758,-41.22728,ME
6903822,2025-08-30 16:27:20,39.97327,19.16712,IF
1901772,2025-08-30 16:34:20,-23.26765,60.9239,CS
5907043,2025-08-30 16:38:25,-41.05973,-89.53215,AO
5905882,2025-08-30 16:39:22,-63.565,-125.468,JA
5905570,2025-08-30 16:41:39,-0.7613,152.6181,CS
1902069,2025-08-30 16:43:11,-20.66178,10.39258,AO
6903079,2025-08-30 16:44:40,2.64926,-5.82093,IF
5906297,2025-08-30 16:45:56,37.979,-132.564,AO
7902323,2025-08-30 16:49:16,82.33498,38.87526,IF
5905385,2025-08-30 16:53:34,-22.7506,71.663,CS
7900554,2025-08-30 16:54:20,-57.13113,46.02353,IF
6903147,2025-08-30 16:57:00,82.0754,-11.65699,IF
4902605,2025-08-30 17:03:00,4.51439,-14.31898,ME
6904119,2025-08-30 17:06:20,-21.55644,9.92433,IF
4903875,2025-08-30 17:08:57,-47.2,62.78333,IN
1902363,2025-08-30 17:11:11,24.58492,-70.88232,AO
4902607,2025-08-30 17:20:00,3.07495,-13.43237,ME
1902363,2025-08-30 17:27:40,24.5878,-70.88308,AO
4903265,2025-08-30 17:29:50,-25.11508,1.28688,AO
3901483,2025-08-30 17:29:53,-31.95293,-76.54328,AO
6903791,2025-08-30 17:30:20,-49.39098,-53.22394,IF
4903343,2025-08-30 17:37:00,12.19853,-47.55407,AO
6902996,2025-08-30 17:38:30,-20.04124,-81.93995,IF
4903323,2025-08-30 17:45:35,-3.6041,-89.7599,AO
6990640,2025-08-30 17:47:57,-52.73805,41.15945,AO
5906763,2025-08-30 17:54:48,19.46856,179.10232,AO
4902540,2025-08-30 17:55:00,47.76717,-140.10966,ME
4903746,2025-08-30 18:01:22,27.8378,-119.3259,AO
2903663,2025-08-30 18:01:53,52.883,-160.146,JA
5906467,2025-08-30 18:05:13,-14.788,-148.925,AO
7901017,2025-08-30 18:06:20,38.62024,24.6836,IF
5906122,2025-08-30 18:07:52,-36.17945,-126.85345,AO
5906532,2025-08-30 18:11:11,53.452,-139.2476,AO
5905241,2025-08-30 18:15:05,-31.58761,-142.41641,AO
7901119,2025-08-30 18:20:15,74.39094,-138.55988,AO
5904812,2025-08-30 18:25:55,-65.444,-168.232,AO
7900951,2025-08-30 18:28:20,-65.70883,107.21667,CS
1902195,2025-08-30 18:29:08,9.0149,-166.6151,AO
2904012,2025-08-30 18:34:14,13.5095,-21.7456,AO
7900534,2025-08-30 18:35:20,-4.44238,-19.0163,IF
6903057,2025-08-30 18:40:40,-2.30608,5.25238,IF
4903821,2025-08-30 18:45:00,-37.32619,23.32934,IF
6903119,2025-08-30 18:49:00,82.24374,44.84777,IF
5907098,2025-08-30 18:53:00,-76.64774,-32.82803,IF
5905552,2025-08-30 18:57:28,-39.32413,157.32228,CS
5906392,2025-08-30 19:06:12,20.403,126.309,JA
4903554,2025-08-30 19:11:44,25.62512,-85.38085,AO
5905516,2025-08-30 19:16:50,-47.6785,146.594,CS
1902344,2025-08-30 19:20:06,22.737,129.535,JA
5905479,2025-08-30 19:20:26,-43.61885,-137.54469,CS
5907066,2025-08-30 19:28:00,-43.43238,20.39499,IF
2902818,2025-08-30 19:28:02,16.126,134.891,HZ
2902929,2025-08-30 19:30:44,20.37671,140.34386,HZ
6990594,2025-08-30 19:31:00,-31.01315,42.08204,IF
5906409,2025-08-30 19:31:14,-61.76234,-101.55219,AO
4903608,2025-08-30 19:31:53,42.05,-170.292,JA
5906645,2025-08-30 19:32:00,-12.01127,153.73413,CS
2902803,2025-08-30 19:32:02,9.951,147.365,HZ
5906752,2025-08-30 19:32:10,20.02752,-137.2151,AO
5906740,2025-08-30 19:32:52,-38.04269,-140.67752,AO
4903339,2025-08-30 19:34:12,17.41015,-59.80078,AO
5905407,2025-08-30 19:34:15,-15.3516,147.2626,CS
2902808,2025-08-30 19:34:46,5.73,164.696,HZ
6902857,2025-08-30 19:36:30,-6.51051,-149.514,IF
5905519,2025-08-30 19:38:00,-13.24715,146.86828,CS
1902206,2025-08-30 19:40:29,-14.35677,-10.74423,AO
6904094,2025-08-30 19:43:20,52.87574,-34.63008,IF
5907207,2025-08-30 19:44:00,-13.09102,-37.55477,IF
5907030,2025-08-30 19:44:29,-48.78245,-129.17599,AO
4903770,2025-08-30 19:45:05,38.43216,-136.42203,AO
3902686,2025-08-30 19:48:39,82.26968,36.94839,IF
4903654,2025-08-30 19:50:40,37.5688,4.8962,IF
2903774,2025-08-30 19:56:30,-49.82679,13.57531,IF
4903900,2025-08-30 19:57:25,59.13377,20.84588,IF
5906865,2025-08-30 19:59:30,35.32773,21.56442,IF
1902296,2025-08-30 20:01:19,-51.72158,79.27511,AO
7902023,2025-08-30 20:01:51,-18.203,167.246,AO
4902591,2025-08-30 20:04:00,54.5795,-43.99445,ME
2903795,2025-08-30 20:04:30,39.05396,1.07355,IF
1902326,2025-08-30 20:08:00,-2.83575,-21.47398,AO
4903636,2025-08-30 20:12:26,38.68333,135.71667,KO
3901271,2025-08-30 20:22:27,-24.74041,-72.98755,AO
5905745,2025-08-30 20:23:27,8.2423,-140.1118,AO
4902470,2025-08-30 20:26:00,34.1851,-70.43456,ME
2902921,2025-08-30 20:38:53,20.73806,127.90932,HZ
5906253,2025-08-30 20:41:36,-24.573,82.857,AO
2904020,2025-08-30 20:44:42,82.04259,31.77465,IF
3902390,2025-08-30 20:46:35,-23.677,-96.741,JA
1902751,2025-08-30 20:49:07,20.73702,62.35911,IF
5907153,2025-08-30 20:50:47,36.7173,-122.7245,AO
4903020,2025-08-30 20:58:43,29.08015,-165.32614,AO
6903770,2025-08-30 21:16:00,-70.6636,-148.08896,IF
6990560,2025-08-30 21:18:25,75.57921,-147.53443,AO
5905460,2025-08-30 21:22:42,-25.4559,76.0289,CS
1902729,2025-08-30 21:23:40,37.40549,-13.91801,IF
7902001,2025-08-30 21:27:04,35.905,-133.998,AO
